id,prompt,answer
text_subst_mixed_it003_0011,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

pwddsf toeuibsfe pwddsf rilliae -> hatter discovers hatter follows
gcssj hfojusee upwese tfswke wlous pwddsf -> queen princess chases dreams alice hatter
tfswke hfojusee viim koffif -> dreams princess book mirror
ufswdse tfwqij tfswke aijtsflwjt -> creates dragon dreams wonderland
upwese fswte uwedls tfwae qiltsj jswf -> chases reads castle draws golden near
uwd tfwae voft uwd aoes gcssj -> cat draws bird cat wise queen
bwllsy gcssj kices rilliae -> valley queen mouse follows
rilliae aoes tfwae kicjdwoj -> follows wise draws mountain

Now, decrypt the following text: upwese tfwqij tfswke hfojusee",chases dragon dreams princess
text_subst_mixed_it003_0012,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

wsiiz amgekmb jeukyrivu amgekmb qeui -> queen magical discovers magical wise
szjiv jvmqu mbeki xvezkiuu -> under draws alice princess
xmbmki mzkeizt qeui hybbyqu zimv -> palace ancient wise follows near
jyyv jvimau ezueji lyyc levj -> door dreams inside book bird
eamgeziu szjiv hybbyqu xmbmki -> imagines under follows palace
levj aysztmez qeui qeui gybjiz aevvyv -> bird mountain wise wise golden mirror
xmbmki wsiiz xvezkiuu aevvyv jvimau -> palace queen princess mirror dreams
qmtkfiu aoutiveysu rmbbio aysztmez jeukyrivu -> watches mysterious valley mountain discovers
eamgeziu aoutiveysu uikvit -> imagines mysterious secret

Now, decrypt the following text: jeukyrivu mbeki amgekmb qmtkfiu",discovers alice magical watches
text_subst_mixed_it003_0013,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

plsjeht elsshu qlaahn -> watches hatter valley
pxyihualyi dytdih plsjeht iulfxy -> wonderland inside watches dragon
plsjeht dytdih kdui yhlu jls qlaahn -> watches inside bird near cat valley
kdui juhlsht juhlsht jeltht dzlfdyht zduuxu -> bird creates creates chases imagines mirror
zxrysldy iuhlzt zntshudxrt tsrihys yhlu -> mountain dreams mysterious student near
iulfxy elsshu pdth -> dragon hatter wise
qlaahn elsshu wudyjhtt -> valley hatter princess
jeltht ryihu juhlsht -> chases under creates

Now, decrypt the following text: lyjdhys ladjh",ancient alice
text_subst_mixed_it003_0014,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

zrucbs fuxdb zrucbs -> golden alice golden
jxnb obfcn thnmboxrln cxndrkbon dyfnbn -> wise reads mysterious discovers chases
lscbo dobfmbn nbdobm dfnmub -> under creates secret castle
txooro crro nmlcbsm yfmmbo -> mirror door student hatter
plbbs dfnmub plbbs -> queen castle queen
sbfo aruurjn sbfo cofzrs dyfnbn cofjn -> near follows near dragon chases draws
thnmboxrln nmlcbsm dfnmub jxnb -> mysterious student castle wise
tfzxdfu cofjn nbdobm tfzxdfu -> magical draws secret magical
trlsmfxs jxnb cxndrkbon -> mountain wise discovers

Now, decrypt the following text: jxnb errv cofzrs",wise book dragon
text_subst_mixed_it003_0015,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

htkewx itgkrgs htkewx -> dragon creates dragon
jcth kxicgxr ymsrgtcwqs ewzhgx -> bird ancient mysterious golden
ymsrgtcwqs vtcxigss kzcig -> mysterious princess alice
vkzkig cykecxgs uqggx -> palace imagines queen
tgkhs htgkys kzcig cykecxgs -> reads dreams alice imagines
tgkhs sgitgr cykecxgs srqhgxr htkos -> reads secret imagines student draws
hcsiwpgts cykecxgs srqhgxr itgkrgs -> discovers imagines student creates
vkzkig pkzzgm ywqxrkcx cxschg iksrzg hwwt -> palace valley mountain inside castle door
itgkrgs okridgs owxhgtzkxh -> creates watches wonderland

Now, decrypt the following text: htkos htkos cxschg",draws draws inside
text_subst_mixed_it003_0016,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

pcnhlcw zvllc ipwwly -> ancient queen hatter
obbf nipxlx obbf vcmly -> book chases book under
ayhcnlxx clpy dbvcwphc ayhcnlxx -> princess near mountain princess
nipxlx nylpwlx mbby mypjbc -> chases creates door dragon
zvllc zvllc mylpdx dbvcwphc myptx -> queen queen dreams mountain draws
hdpjhclx xwvmlcw clpy jbemlc xlnylw -> imagines student near golden secret
clpy apepnl ylpmx -> near palace reads
xwvmlcw dbvcwphc zvllc thxl pehnl pcnhlcw -> student mountain queen wise alice ancient

Now, decrypt the following text: ayhcnlxx tbcmlyepcm clpy dhyyby",princess wonderland near mirror
text_subst_mixed_it003_0017,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

bipper frimq maqe -> hatter draws wise
fuur maqe maqe -> door wise wise
fricuv harf avqafe veir -> dragon bird inside near
qegrep freiwq wkqperauoq greipeq -> secret dreams mysterious creates
awicaveq fuur frimq faqgunerq awicaveq wkqperauoq -> imagines door draws discovers imagines mysterious
ixage ixage avqafe frimq -> alice alice inside draws
awicaveq majirf muvferxivf -> imagines wizard wonderland
qegrep cuxfev majirf wkqperauoq -> secret golden wizard mysterious

Now, decrypt the following text: giqpxe muvferxivf",castle wonderland
text_subst_mixed_it003_0018,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

tpbvtoxj ptkknk tojtyx -> imagines mirror inside
ykbvno ptkknk jihyxoi pbvtzbq ubiixk zbjiqx -> dragon mirror student magical hatter castle
ytjzngxkj hoyxk ytjzngxkj bqtzx ykxbpj fnoyxkqboy -> discovers under discovers alice dreams wonderland
mktozxjj zbi gbqqxd kxbyj bqtzx -> princess cat valley reads alice
jxzkxi atky tojtyx -> secret bird inside
ykxbpj jihyxoi zbi -> dreams student cat
pnhjx ftjx pdjixktnhj zubjxj -> mouse wise mysterious chases
zbjiqx bqtzx fnoyxkqboy pnhoibto annr -> castle alice wonderland mountain book

Now, decrypt the following text: ftjx fbizuxj jihyxoi",wise watches student
text_subst_mixed_it003_0019,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

apepnl hdpjhclx hcxhml -> palace imagines inside
clpy pehnl dbvxl apepnl -> near alice mouse palace
pehnl hdpjhclx npxwel mbby mypjbc dpjhnpe -> alice imagines castle door dragon magical
ayhcnlxx dhyyby dbvcwphc -> princess mirror mountain
clpy obbf mbby xlnylw -> near book door secret
myptx hdpjhclx kbeebtx dhyyby mbby -> draws imagines follows mirror door
mhxnbulyx xlnylw upeelr -> discovers secret valley
tbcmlyepcm kbeebtx apepnl dbvcwphc -> wonderland follows palace mountain
clpy tpwnilx tpwnilx zvllc thxl tpwnilx -> near watches watches queen wise watches

Now, decrypt the following text: dpjhnpe tpwnilx tpwnilx nylpwlx",magical watches watches creates
text_subst_mixed_it003_0020,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

qullol miyyp alycjyk -> mirror queen creates
vcjjyl zlcgk bulz gopzylrcpz -> hatter draws bird wonderland
zlcwop nlupaykk gopzylrcpz -> dragon princess wonderland
vcjjyl xorrogk zlcwop zlcwop hcrrye ipzyl -> hatter follows dragon dragon valley under
cpauypj kjizypj alycjyk -> ancient student creates
vcjjyl zlycqk miyyp -> hatter dreams queen
bulz gcjavyk guky avckyk worzyp -> bird watches wise chases golden
zlcwop kyalyj hcrrye zlycqk gopzylrcpz -> dragon secret valley dreams wonderland
zool ackjry nlupaykk -> door castle princess

Now, decrypt the following text: lyczk gudclz qcwuacr",reads wizard magical
text_subst_mixed_it003_0021,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

ezgoco dyoeslcpo kgnezco -> chases discovers watches
gteyctn rpytecoo kgnezco usmtngyt -> ancient princess watches mountain
fssw fypd pcgdo tcgp -> book bird reads near
kyoc rpytecoo kyhgpd dssp -> wise princess wizard door
kyhgpd usmoc egonvc mtdcp rpytecoo -> wizard mouse castle under princess
dpgast kstdcpvgtd dpgko -> dragon wonderland draws
ezgoco bsvvsko tcgp epcgnco -> chases follows near creates
rpytecoo rpytecoo epcgnco uioncpysmo rgvgec -> princess princess creates mysterious palace
kgnezco dpcguo yugaytco ytoydc ugayegv -> watches dreams imagines inside magical

Now, decrypt the following text: usmtngyt ugayegv",mountain magical
text_subst_mixed_it003_0022,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

jvpntvk zvctord sevzd drterc jneehe -> magical watches draws secret mirror
zvctord sevzd drterc sevphi tvdckr -> watches draws secret dragon castle
jvpntvk zhisrekvis fbrri -> magical wonderland queen
avkkrx uhhl znwves -> valley book wizard
vitnric sevzd nidnsr zhisrekvis ovccre tovdrd -> ancient draws inside wonderland hatter chases
unes phksri genitrdd unes zvctord dcbsric -> bird golden princess bird watches student
dcbsric tvc vitnric dcbsric drterc -> student cat ancient student secret
dcbsric tervcrd znwves gvkvtr sevphi -> student creates wizard palace dragon
nidnsr sevphi sndthared zndr jvpntvk sevphi -> inside dragon discovers wise magical dragon
tervcrd shhe uhhl -> creates door book

Now, decrypt the following text: gvkvtr tovdrd phksri zvctord",palace chases golden watches
text_subst_mixed_it003_0023,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

pnhjx lhxxo zkxbixj -> mouse queen creates
bqtzx vnqyxo gbqqxd vnqyxo ynnk pbvtzbq -> alice golden valley golden door magical
mktozxjj ynnk zbi pdjixktnhj pnhoibto vnqyxo -> princess door cat mysterious mountain golden
jihyxoi ftcbky zubjxj -> student wizard chases
boztxoi oxbk jihyxoi -> ancient near student
fnoyxkqboy atky vnqyxo ykbvno ubiixk -> wonderland bird golden dragon hatter
pnhoibto fbizuxj kxbyj -> mountain watches reads
kxbyj zkxbixj fnoyxkqboy ftcbky ykbfj mktozxjj -> reads creates wonderland wizard draws princess
ubiixk gbqqxd oxbk hoyxk -> hatter valley near under

Now, decrypt the following text: bqtzx pbvtzbq fnoyxkqboy gbqqxd",alice magical wonderland valley
text_subst_mixed_it003_0024,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

xmmj ljsnywii tahhwj -> door princess hatter
jwaxi yaihpw ihgxwnh ihgxwnh soausnwi eahytwi -> reads castle student student imagines watches
oausyap zmmq apsyw ljsnywii snisxw -> magical book alice princess inside
kgwwn yaihpw xjwaoi anyswnh zmmq -> queen castle dreams ancient book
snisxw ljsnywii ytaiwi -> inside princess chases
nwaj lapayw xmmj -> near palace door
snisxw zsjx ihgxwnh ljsnywii osjjmj xmmj -> inside bird student princess mirror door
zmmq eahytwi soausnwi yjwahwi -> book watches imagines creates
soausnwi xjwaoi ihgxwnh lapayw -> imagines dreams student palace
yah yaihpw soausnwi -> cat castle imagines

Now, decrypt the following text: iwyjwh gnxwj tahhwj",secret under hatter
text_subst_mixed_it003_0025,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

qmtkfiu eamgeziu gybjiz qmtkfiu aevvyv -> watches imagines golden watches mirror
jyyv amgekmb aoutiveysu levj jvmqu -> door magical mysterious bird draws
xmbmki aysztmez qeui hybbyqu mbeki -> palace mountain wise follows alice
gybjiz gybjiz wsiiz kvimtiu -> golden golden queen creates
utsjizt amgekmb rmbbio aysui amgekmb -> student magical valley mouse magical
levj aysztmez aysui -> bird mountain mouse
mzkeizt szjiv wsiiz kmutbi -> ancient under queen castle
jyyv jvmgyz aevvyv mbeki -> door dragon mirror alice

Now, decrypt the following text: uikvit ezueji jeukyrivu xvezkiuu",secret inside discovers princess
text_subst_mixed_it003_0026,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

azypofz guazobkeya azypofz dshsqo yfpob -> student mysterious student palace under
dbkfqoaa reei bospa fosb -> princess book reads near
wktsbp kgsmkfoa shkqo cyoof -> wizard imagines alice queen
yfpob rkbp cyoof yfpob kgsmkfoa -> under bird queen under imagines
gkbbeb azypofz mehpof -> mirror student golden
wefpobhsfp qboszoa nehhewa -> wonderland creates follows
fosb qsz cyoof wefpobhsfp bospa -> near cat queen wonderland reads
geyao qlsaoa wszqloa mehpof wefpobhsfp -> mouse chases watches golden wonderland
xshhou peeb kfakpo reei gsmkqsh wkao -> valley door inside book magical wise

Now, decrypt the following text: dshsqo kfakpo rkbp pbosga",palace inside bird dreams
text_subst_mixed_it003_0027,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

zqttqim cel cnaelam dwnb sqkrlewr cnaelam -> follows cat creates bird mountain creates
okaar peteca dwnb xellan seywcet pnwrcamm -> queen palace bird hatter magical princess
sqkrlewr swnnqn mlkbarl dqqu zqttqim -> mountain mirror student book follows
swnnqn naebm sgmlanwqkm -> mirror reads mysterious
dwnb etwca wseywram iwfenb yqtbar -> bird alice imagines wizard golden
etwca sqkrlewr zqttqim -> alice mountain follows
wrmwba cemlta wseywram bnaesm zqttqim -> inside castle imagines dreams follows
mlkbarl wseywram iwma -> student imagines wise
bneyqr jettag jettag -> dragon valley valley
raen bwmcqjanm cnaelam xellan -> near discovers creates hatter

Now, decrypt the following text: naebm dwnb cemlta bneim",reads bird castle draws
text_subst_mixed_it003_0028,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

rfhsfq hjrqyf hsfjqfr xbssvs hjrqyf -> secret castle creates mirror castle
rqpgfwq nbkjsg hjq hcjrfr njqhcfr rfhsfq -> student wizard cat chases watches secret
ujyjhf ivvz rqpgfwq xjdbhjy -> palace book student magical
cjqqfs ojyyfl pwgfs -> hatter valley under
gvvs cjqqfs xjdbhjy -> door hatter magical
gsjnr hjq wfjs bxjdbwfr -> draws cat near imagines
gsjnr tpffw xvprf -> draws queen mouse
ivvz wfjs xlrqfsbvpr hsfjqfr ivvz ibsg -> book near mysterious creates book bird
tpffw pwgfs dvygfw gvvs jwhbfwq -> queen under golden door ancient
xvprf xjdbhjy hjq cjqqfs xvpwqjbw xvpwqjbw -> mouse magical cat hatter mountain mountain

Now, decrypt the following text: bwrbgf xlrqfsbvpr wfjs",inside mysterious near
text_subst_mixed_it003_0029,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

rduyc rduogh ogjrqh snucqc rduogh nubbqd -> draws dragon golden chases dragon hatter
fdmhsqcc rggd iuomsuj mhcmrq ymcq iwcbqdmgac -> princess door magical inside wise mysterious
dqurc yghrqdjuhr ymvudr miuomhqc ymvudr -> reads wonderland wizard imagines wizard
ahrqd sucbjq miuomhqc -> under castle imagines
eaqqh pgjjgyc yubsnqc sub uhsmqhb ujmsq -> queen follows watches cat ancient alice
rduyc yubsnqc mhcmrq tggk -> draws watches inside book
miuomhqc rdquic imddgd sub -> imagines dreams mirror cat
ymvudr imddgd ymvudr -> wizard mirror wizard
ogjrqh fujusq sdqubqc uhsmqhb hqud iuomsuj -> golden palace creates ancient near magical
sdqubqc rdquic dqurc eaqqh -> creates dreams reads queen

Now, decrypt the following text: miuomhqc nubbqd",imagines hatter
text_subst_mixed_it003_0030,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

pcnhlcw pehnl ipwwly pcnhlcw xlnylw thxl -> ancient alice hatter ancient secret wise
dhyyby pehnl drxwlyhbvx dbvcwphc -> mirror alice mysterious mountain
jbemlc obbf npxwel dbvcwphc tbcmlyepcm -> golden book castle mountain wonderland
kbeebtx npw dbvxl myptx tpwnilx -> follows cat mouse draws watches
drxwlyhbvx pehnl kbeebtx hcxhml thqpym mbby -> mysterious alice follows inside wizard door
ayhcnlxx tbcmlyepcm myptx pehnl tbcmlyepcm hcxhml -> princess wonderland draws alice wonderland inside
clpy drxwlyhbvx myptx ylpmx thxl -> near mysterious draws reads wise
dpjhnpe apepnl clpy xlnylw npxwel hcxhml -> magical palace near secret castle inside
ylpmx obbf myptx -> reads book draws
upeelr pcnhlcw pcnhlcw -> valley ancient ancient

Now, decrypt the following text: nylpwlx xlnylw tpwnilx dhyyby",creates secret watches mirror
text_subst_mixed_it003_0031,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

dcbsric qhkkhzd jhbdr sevzd sndthared jhbicvni -> student follows mouse draws discovers mountain
zvctord qhkkhzd uhhl zndr ovccre -> watches follows book wise hatter
servjd njvpnird tvc shhe -> dreams imagines cat door
bisre sevzd servjd -> under draws dreams
fbrri njvpnird njvpnird qhkkhzd -> queen imagines imagines follows
zhisrekvis tvdckr unes tvdckr ervsd jhbdr -> wonderland castle bird castle reads mouse
zhisrekvis njvpnird tvdckr gvkvtr -> wonderland imagines castle palace
vkntr tovdrd irve jxdcrenhbd vitnric tvdckr -> alice chases near mysterious ancient castle
ovccre shhe tovdrd tervcrd vkntr tvc -> hatter door chases creates alice cat
jvpntvk sevphi phksri sndthared jneehe tvdckr -> magical dragon golden discovers mirror castle

Now, decrypt the following text: dcbsric jxdcrenhbd zhisrekvis zndr",student mysterious wonderland wise
text_subst_mixed_it003_0032,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

fdxeyrje przygn repjney kryyna kryyna -> mountain castle ancient hatter hatter
enra oarlde repjney ldgone ldgone enra -> near dragon ancient golden golden near
repjney rgjpn repjney -> ancient alice ancient
znpany oarlde cajepnzz -> secret dragon princess
ftzynajdxz zyxoney enra repjney vjsrao vdeonagreo -> mysterious student near ancient wizard wonderland
xeona oanrfz anroz qjao odda odda -> under dreams reads bird door door
fjaada jfrljenz ojzpdwnaz przygn qjao -> mirror imagines discovers castle bird
cajepnzz fjaada wrggnt crgrpn pkrznz kryyna -> princess mirror valley palace chases hatter
oarlde znpany frljprg frljprg qddh -> dragon secret magical magical book

Now, decrypt the following text: jezjon wrggnt frljprg",inside valley magical
text_subst_mixed_it003_0033,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

nylpwlx vcmly obbf -> creates under book
dpjhnpe dbvxl ipwwly -> magical mouse hatter
tpwnilx tbcmlyepcm thqpym mbby hcxhml -> watches wonderland wizard door inside
ipwwly ylpmx jbemlc xwvmlcw -> hatter reads golden student
clpy nylpwlx clpy -> near creates near
ipwwly ohym dhyyby -> hatter bird mirror
apepnl tbcmlyepcm mhxnbulyx tbcmlyepcm ipwwly ipwwly -> palace wonderland discovers wonderland hatter hatter
vcmly drxwlyhbvx jbemlc pehnl hcxhml -> under mysterious golden alice inside
hdpjhclx clpy pcnhlcw kbeebtx -> imagines near ancient follows

Now, decrypt the following text: mylpdx dbvxl",dreams mouse
text_subst_mixed_it003_0034,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

ofiifxb nfiqpg qlbrfypcb sffj -> follows golden discovers book
hfzbp rtbaip rcptapb cptqb etitrp xlbp -> mouse castle creates reads palace wise
xlbp qcpthb rcptapb xfgqpcitgq -> wise dreams creates wonderland
xtarmpb slcq hfzgatlg -> watches bird mountain
bazqpga slcq xtarmpb -> student bird watches
nfiqpg htnlrti xfgqpcitgq -> golden magical wonderland
xfgqpcitgq hlccfc hvbapclfzb -> wonderland mirror mysterious
xlutcq nfiqpg hfzbp rtbaip bprcpa -> wizard golden mouse castle secret
rmtbpb xlutcq lhtnlgpb hfzgatlg bazqpga -> chases wizard imagines mountain student

Now, decrypt the following text: sffj rtbaip rta",book castle cat
