id,prompt,answer
text_subst_custom_mapping_it003_0011,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

ebqhzulatq vuzweq suzwhzq -> mysterious dreams creates
swh tgvzu xlqz swh vuzweq qhtvzgh -> cat under wise cat dreams student
vuwnag jluv vuzweq -> dragon bird dreams
swh lewnlgzq vuwxq -> cat imagines draws
jluv ebqhzulatq iarraxq eluuau -> bird mysterious follows mirror
qhtvzgh qzsuzh vaau swqhrz jaac -> student secret door castle book
wrlsz lgqlvz jluv uzwvq eluuau -> alice inside bird reads mirror
xwhsyzq jluv uzwvq mwrrzb -> watches bird reads valley
iarraxq ebqhzulatq ewnlswr ewnlswr ewnlswr -> follows mysterious magical magical magical

Now, decrypt the following text: vaau mwrrzb suzwhzq xlpwuv",door valley creates wizard
text_subst_custom_mapping_it003_0012,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

ixb fhjfaq cqxaj hqxc ephaqczxha -> cat inside reads near wonderland
sxzxiq dnjbqcfpgj dpghbxfh jbgaqhb -> palace mysterious mountain student
eftxca appc fhjfaq dpgjq appc exbiyqj -> wizard door inside mouse door watches
yxbbqc wpzzpej ixjbzq upzaqh hqxc -> hatter follows castle golden near
dxufixz eftxca yxbbqc -> magical wizard hatter
xzfiq exbiyqj hqxc dxufixz jbgaqhb dnjbqcfpgj -> alice watches near magical student mysterious
fdxufhqj kfca dxufixz -> imagines bird magical
dxufixz xhifqhb eftxca xzfiq ghaqc -> magical ancient wizard alice under
acxej iyxjqj dpgjq xhifqhb -> draws chases mouse ancient

Now, decrypt the following text: mxzzqn efjq appc",valley wise door
text_subst_custom_mapping_it003_0013,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

cayzan oafz yzafnac vreca -> secret near creates mouse
uwzx eoxaz yzafnac qeaao foywaon -> bird under creates queen ancient
fmwya uwzx foywaon -> alice bird ancient
ifnnaz vreonfwo uwzx xwcyrpazc vreonfwo -> hatter mountain bird discovers mountain
foywaon uwzx xzafvc xzafvc xzafvc vftwyfm -> ancient bird dreams dreams dreams magical
fmwya vreonfwo trmxao -> alice mountain golden
grmmrkc cayzan trmxao xzftro xzfkc foywaon -> follows secret golden dragon draws ancient
eoxaz xwcyrpazc xrrz wvftwoac -> under discovers door imagines
trmxao ifnnaz vreca -> golden hatter mouse
pfmmad cayzan foywaon szwoyacc wvftwoac -> valley secret ancient princess imagines

Now, decrypt the following text: vreca wocwxa",mouse inside
text_subst_custom_mapping_it003_0014,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

vmguzte oieoct egkctig zmggts etustg -> watches inside student hatter secret
chhs ofmdoite vmguzte oieoct kicts -> door imagines watches inside under
uzmete ymnmut csmdhi -> chases palace dragon
umegnt csmdhi ofmdoite kicts -> castle dragon imagines under
umegnt vmguzte stmce -> castle watches reads
ymnmut lmnntq vmguzte dhncti ahnnhve chhs -> palace valley watches golden follows door
uzmete mnout posc cstmfe coeuhltse umg -> chases alice bird dreams discovers cat
egkctig fhket ymnmut -> student mouse palace
egkctig umegnt ustmgte itms phhx mnout -> student castle creates near book alice
ahnnhve lmnntq coeuhltse zmggts rktti -> follows valley discovers hatter queen

Now, decrypt the following text: phhx zmggts",book hatter
text_subst_custom_mapping_it003_0015,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

puazvwo ymdsaucs swut ltcszwoo ufczw ycttmt -> watches mountain near princess alice mirror
swut yubczuf pchutr -> near magical wizard
zvuowo pchutr ykoawtcmdo -> chases wizard mysterious
rcozmgwto ltcszwoo rmmt -> discovers princess door
swut zvuowo ztwuawo zuoafw ykoawtcmdo -> near chases creates castle mysterious
cyubcswo pchutr rtubms -> imagines wizard dragon
zvuowo pcow yubczuf ycttmt rtubms -> chases wise magical mirror dragon
rtupo oadrwsa zvuowo puazvwo -> draws student chases watches
guffwk zvuowo ztwuawo rtupo ycttmt zvuowo -> valley chases creates draws mirror chases

Now, decrypt the following text: imffmpo oadrwsa",follows student
text_subst_custom_mapping_it003_0016,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

obdptvzz alctqvz bvlkz mrzcvbdxez -> princess watches reads mysterious
axpkvbslpk obdptvzz lsdtv lsdtv lsdtv -> wonderland princess alice alice alice
olsltv kdztxjvbz mrzcvbdxez ievvp fxskvp zvtbvc -> palace discovers mysterious queen golden secret
mxezv dpzdkv mxepcldp fxskvp -> mouse inside mountain golden
kbvlmz kblfxp wxxy pvlb kxxb -> dreams dragon book near door
bvlkz mxepcldp mxepcldp -> reads mountain mountain
epkvb lsdtv zcekvpc fxskvp -> under alice student golden
lsdtv pvlb tbvlcvz pvlb zvtbvc jlssvr -> alice near creates near secret valley
nxssxaz dpzdkv mxezv wxxy kdztxjvbz -> follows inside mouse book discovers

Now, decrypt the following text: qlccvb kblfxp kdztxjvbz fxskvp",hatter dragon discovers golden
text_subst_custom_mapping_it003_0017,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

phnjr sndqbno bhknmkr jnmbckr sndqbno iwwx -> draws magical creates watches magical book
noqbk swerk iqhp phndwy phknsr sweymnqy -> alice mouse bird dragon dreams mountain
svrmkhqwer sweymnqy pwwh unonbk swerk nybqkym -> mysterious mountain door palace mouse ancient
noqbk tnookv pqrbwtkhr jqznhp unonbk pqrbwtkhr -> alice valley discovers wizard palace discovers
unonbk iwwx eypkh pwwh -> palace book under door
rkbhkm iwwx rmepkym sweymnqy qsndqykr yknh -> secret book student mountain imagines near
iqhp pwwh sndqbno sweymnqy jqznhp jqznhp -> bird door magical mountain wizard wizard
eypkh noqbk nybqkym iqhp -> under alice ancient bird

Now, decrypt the following text: bhknmkr jqznhp phknsr bhknmkr",creates wizard dreams creates
text_subst_custom_mapping_it003_0018,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

cnxtbkjqxt ldqylxbz tkbqdz ynjtbx -> wonderland imagines dreams golden
uqjqrb dlkknk dgzsbklnfz rqs anjjncz -> palace mirror mysterious cat follows
tnnk dnfxsqlx cleqkt -> door mountain wizard
lxzltb fxtbk tnnk uqjqrb cleqkt tnnk -> inside under door palace wizard door
fxtbk vqjjbg cnxtbkjqxt -> under valley wonderland
cnxtbkjqxt fxtbk rqs hnnw tkqcz -> wonderland under cat book draws
uqjqrb vqjjbg dqylrqj -> palace valley magical
tlzrnvbkz ynjtbx rmqzbz dnfzb -> discovers golden chases mouse
kbqtz lxzltb anjjncz rkbqsbz zsftbxs qxrlbxs -> reads inside follows creates student ancient
hnnw rkbqsbz zsftbxs kbqtz clzb dqylrqj -> book creates student reads wise magical

Now, decrypt the following text: tlzrnvbkz zsftbxs uqjqrb",discovers student palace
text_subst_custom_mapping_it003_0019,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

nxvrlh npwhclorwh kpiwqrxw erorfc -> wizard wonderland mountain palace
hlcrkt nxvrlh kgtqclxpit iwhcl erorfc -> dreams wizard mysterious under palace
iwhcl zrqqcl uppm roxfc kgtqclxpit zrqqcl -> under hatter book alice mysterious hatter
hppl nxvrlh hlcrkt erorfc -> door wizard dreams palace
tqihcwq xkraxwct xkraxwct elxwfctt hlrnt hxtfpdclt -> student imagines imagines princess draws discovers
droocg kgtqclxpit nrqfzct kpitc xwtxhc tcflcq -> valley mysterious watches mouse inside secret
kpiwqrxw apohcw lcrht rwfxcwq -> mountain golden reads ancient
xkraxwct kxllpl hppl rwfxcwq -> imagines mirror door ancient
xkraxwct zrqqcl kraxfro kxllpl -> imagines hatter magical mirror

Now, decrypt the following text: xwtxhc kraxfro",inside magical
text_subst_custom_mapping_it003_0020,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

rbivptwji abjr cbjjpj -> discovers bird mirror
rjqgi gqsvxwi rppj ufwwy -> draws watches door queen
dphhpgi tqhhwl tqhhwl bcqzbywi -> follows valley valley imagines
rjqgi rbivptwji xqsswj cpfysqby xqsswj -> draws discovers hatter mountain hatter
bcqzbywi rjqgi abjr jwqri -> imagines draws bird reads
xqsswj rjqgi xqsswj qhbvw -> hatter draws hatter alice
rjwqci rjqgi mjbyvwii -> dreams draws princess
gqsvxwi rbivptwji gbiw rppj zphrwy -> watches discovers wise door golden
cpfiw appo cpfiw vjwqswi rppj -> mouse book mouse creates door

Now, decrypt the following text: xqsswj rjwqci rbivptwji",hatter dreams discovers
text_subst_custom_mapping_it003_0021,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

cnayoq yfxgnwohx inaanrx yhtrx fltcfqox wtaaok -> golden discovers follows draws imagines valley
lfhhnh lkxdohfnbx wtaaok ghotdox ynnh xdbyoqd -> mirror mysterious valley creates door student
yhtcnq bqyoh lfhhnh lkxdohfnbx ptddoh -> dragon under mirror mysterious hatter
yfxgnwohx statgo rnqyohatqy -> discovers palace wonderland
lnbqdtfq zbooq lnbqdtfq cnayoq tqgfoqd -> mountain queen mountain golden ancient
lfhhnh qoth lkxdohfnbx shfqgoxx shfqgoxx shfqgoxx -> mirror near mysterious princess princess princess
rfjthy shfqgoxx statgo statgo -> wizard princess palace palace
vfhy lfhhnh statgo inaanrx lnbqdtfq ltcfgta -> bird mirror palace follows mountain magical

Now, decrypt the following text: xdbyoqd qoth ghotdox yfxgnwohx",student near creates discovers
text_subst_custom_mapping_it003_0022,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

fgdtawll oiij pivlw lwagwn -> princess book mouse secret
zicrwt pszdasc pdggig ysnnwg fscsaw lwagwn -> golden magical mirror hatter palace secret
bvwwt dpszdtwl pdggig -> queen imagines mirror
xsccwq kdusgr aslncw aslncw asn -> valley wizard castle castle cat
rgwspl rgwspl gwsrl -> dreams dreams reads
pszdasc pivlw dtldrw riig stadwtn -> magical mouse inside door ancient
asn pszdasc fscsaw xsccwq pivlw -> cat magical palace valley mouse
miccikl oiij fscsaw rdlaixwgl -> follows book palace discovers

Now, decrypt the following text: bvwwt riig kdlw",queen door wise
text_subst_custom_mapping_it003_0023,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

qphw dscxtro grsh dpor -> bird watches near wise
tsccrh mbkwrg mbkwrg qphw ocfwrgc wpoxbnrho -> hatter golden golden bird student discovers
afrrg hrswo pusmpgro whsmbg mbkwrg -> queen reads imagines dragon golden
wbbh grsh zhpgxroo -> door near princess
xtsoro ocfwrgc lbkkbdo uphhbh -> chases student follows mirror
wpoxbnrho hrswo pgopwr orxhrc nskkre -> discovers reads inside secret valley
wpoxbnrho sgxprgc xhrscro -> discovers ancient creates
zsksxr sgxprgc lbkkbdo -> palace ancient follows

Now, decrypt the following text: nskkre ubfor qphw afrrg",valley mouse bird queen
text_subst_custom_mapping_it003_0024,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

quaauej eubtldacbt blcd tuud -> follows wonderland near door
tuud puux pkdt -> door book bird
nuatlb ecgholj ocggld iuybgckb pkdt -> golden watches hatter mountain bird
ocggld ecgholj tdlcij iuybgckb jlhdlg cakhl -> hatter watches dreams mountain secret alice
hcg tdcnub tkjhuwldj icnkhca iuyjl -> cat dragon discovers magical mouse
cbhklbg icnkhca icnkhca quaauej -> ancient magical magical follows
zcachl ekjl hcg -> palace wise cat
iuyjl zcachl hocjlj jlhdlg zcachl -> mouse palace chases secret palace
ikddud ekfcdt tdlcij -> mirror wizard dreams

Now, decrypt the following text: hdlcglj tuud iuybgckb",creates door mountain
text_subst_custom_mapping_it003_0025,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

lwbmqt jbcaq lwbmqt ajnebq -> golden alice golden castle
ojbjaq mdjlwt ojbjaq -> palace dragon palace
ctncmq hjbbqr adqjeqn zcujdm nesmqte -> inside valley creates wizard student
cijlctqn kwbbwzn ctncmq hjbbqr -> imagines follows inside valley
mdjlwt gcdm kwbbwzn fsqqt -> dragon bird follows queen
iwsnq iwstejct nesmqte icddwd avjnqn -> mouse mountain student mirror chases
avjnqn gwwy kwbbwzn irneqdcwsn icddwd -> chases book follows mysterious mirror
iwsnq vjeeqd hjbbqr ojbjaq -> mouse hatter valley palace
gwwy ajnebq mcnawhqdn irneqdcwsn cijlctqn -> book castle discovers mysterious imagines
gcdm mdjlwt cijlctqn hjbbqr mdjzn zcujdm -> bird dragon imagines valley draws wizard

Now, decrypt the following text: mdjzn icddwd mcnawhqdn",draws mirror discovers
text_subst_custom_mapping_it003_0026,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

lsz vcrmt vyuucu -> cat mouse mirror
rgatu utsam gtsu ausxcg vcrgzsyg -> under reads near dragon mountain
lpsmtm vcrmt mtlutz qsffto -> chases mouse secret valley
rgatu gtsu byisua jcffcbm gtsu vcrgzsyg -> under near wizard follows near mountain
gtsu xcfatg ausbm -> near golden draws
autsvm bymt utsam mzratgz ausbm ygmyat -> dreams wise reads student draws inside
ausxcg aymlcqtum pszztu -> dragon discovers hatter
ygmyat ygmyat dyua ygmyat lpsmtm lsz -> inside inside bird inside chases cat
mtlutz sglytgz pszztu sglytgz sglytgz ksfslt -> secret ancient hatter ancient ancient palace

Now, decrypt the following text: ausbm vcrmt bcgatufsga",draws mouse wonderland
text_subst_custom_mapping_it003_0027,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

bgxt dntlx icwwche icwwche hgjrxt rnvglns -> bird under follows follows wizard ancient
txrpcn qrwwla nlrx kxgnvlee -> dragon valley near princess
tccx mgxxcx icwwche icwwche -> door mirror follows follows
rnvglns icwwche maeslxgcde -> ancient follows mysterious
vrs zrsslx mrpgvrw elvxls -> cat hatter magical secret
kxgnvlee xlrte txrhe -> princess reads draws
mrpgvrw xlrte hrsvzle gmrpgnle zrsslx -> magical reads watches imagines hatter
bccu hrsvzle hcntlxwrnt bgxt hrsvzle bccu -> book watches wonderland bird watches book
mgxxcx txrpcn hcntlxwrnt krwrvl txlrme -> mirror dragon wonderland palace dreams
mcdel nlrx icwwche odlln -> mouse near follows queen

Now, decrypt the following text: odlln bccu",queen book
text_subst_custom_mapping_it003_0028,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

qrhhrtp ohavx anofaexp ohavx nryezoae urrd -> follows alice imagines alice mountain book
gohovx kapvrixjp kjofre kapvrixjp vopzhx -> palace discovers dragon discovers castle
gohovx urrd aepakx anofaexp gohovx vjxozxp -> palace book inside imagines palace creates
byxxe krrj trekxjhoek nryezoae -> queen door wonderland mountain
talojk ncpzxjaryp exoj kjotp kapvrixjp exoj -> wizard mysterious near draws discovers near
gohovx urrd trekxjhoek -> palace book wonderland
tapx nrypx krrj oevaxez nryezoae -> wise mouse door ancient mountain
urrd exoj nryezoae oevaxez yekxj najjrj -> book near mountain ancient under mirror
frhkxe najjrj kjofre anofaexp nrypx gohovx -> golden mirror dragon imagines mouse palace

Now, decrypt the following text: vwopxp talojk kapvrixjp",chases wizard discovers
text_subst_custom_mapping_it003_0029,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

qmiobuv omi xlumgv -> watches cat dreams
ghllnl qhvu gmshome -> mirror wise magical
xnnl gmshome hgmshpuv -> door magical imagines
vuolui hpvhxu aneenqv -> secret inside follows
vuolui omi bmiiul omi puml fmemou -> secret cat hatter cat near palace
lumxv qhvu mpohupi -> reads wise ancient
aneenqv rpxul xnnl gnrvu -> follows under door mouse
gyviulhnrv vuolui ghllnl vuolui olumiuv druup -> mysterious secret mirror secret creates queen
kmeeuy olumiuv kmeeuy omvieu fmemou -> valley creates valley castle palace
xhvonkulv vuolui xlumgv -> discovers secret dreams

Now, decrypt the following text: obmvuv aneenqv",chases follows
text_subst_custom_mapping_it003_0030,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

fbmmnu jsbzjcnk ktdenct dcenh sidkn -> valley imagines student under mouse
odnnc pbmbxn xbt -> queen palace cat
xhnbtnk phjcxnkk zimenc -> creates princess golden
sidctbjc ehnbsk xhnbtnk -> mountain dreams creates
fbmmnu eiih ajhe sidctbjc xbt vbtxwnk -> valley door bird mountain cat watches
wbttnh sjhhih sidctbjc -> hatter mirror mountain
xbt suktnhjidk eiih hnbek suktnhjidk sidctbjc -> cat mysterious door reads mysterious mountain
ehbvk aiiq ajhe vjkn -> draws book bird wise

Now, decrypt the following text: jckjen vjlbhe jsbzjcnk",inside wizard imagines
text_subst_custom_mapping_it003_0031,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

vcqz riafcvi nqdqoc jaccv fzqxhv -> near student palace queen dragon
tqddcw rcozci lwriczphar -> valley secret mysterious
qdpoc tqddcw lpzzhz fzcqlr omqrcr -> alice valley mirror dreams chases
qvopcvi oqridc mqiicz -> ancient castle hatter
uqiomcr lwriczphar fzqxhv jaccv zcqfr lpzzhz -> watches mysterious dragon queen reads mirror
fzqur fprohtczr mqiicz oqi -> draws discovers hatter cat
zcqfr vcqz fprohtczr uprc -> reads near discovers wise
plqxpvcr fprohtczr fhhz qdpoc vcqz -> imagines discovers door alice near
ozcqicr gpzf xhdfcv nzpvocrr zcqfr uhvfczdqvf -> creates bird golden princess reads wonderland
ehddhur plqxpvcr uprc lharc qdpoc fhhz -> follows imagines wise mouse alice door

Now, decrypt the following text: ozcqicr fprohtczr",creates discovers
text_subst_custom_mapping_it003_0032,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

dgudak wderqa tqdghkuu wduk -> inside wizard princess wise
hbruku dnrvdgku dgudak yrookp -> chases imagines inside valley
ndqqsq uljakgl npulkqdsju dgudak qkrau hqkrlku -> mirror student mysterious inside reads creates
trorhk wsgakqorga rodhk -> palace wonderland alice
dnrvdgku ukhqkl jgakq aqrwu -> imagines secret under draws
hrulok dgudak assq -> castle inside door
nsjglrdg npulkqdsju yrookp zdqa assq vsoakg -> mountain mysterious valley bird door golden
jgakq gkrq rghdkgl ndqqsq gkrq -> under near ancient mirror near
mjkkg fsooswu dnrvdgku hbruku -> queen follows imagines chases
dnrvdgku aduhsykqu hrl -> imagines discovers cat

Now, decrypt the following text: hrulok rghdkgl nsjuk gkrq",castle ancient mouse near
text_subst_custom_mapping_it003_0033,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

zpo qxpfb tmqf -> cat reads bird
eplmzpj fyyq erboxqmycb tyyh zkpbxb -> magical door mysterious book chases
dxpq vyjjygb dxpq -> near follows near
zqxpoxb vyjjygb emqqyq zqxpoxb meplmdxb mdbmfx -> creates follows mirror creates imagines inside
kpooxq mdbmfx pdzmxdo gydfxqjpdf -> hatter inside ancient wonderland
lyjfxd emqqyq eplmzpj pjmzx npjjxr lyjfxd -> golden mirror magical alice valley golden
gydfxqjpdf fmbzynxqb eycbx zpbojx -> wonderland discovers mouse castle
zpbojx mdbmfx vyjjygb gmupqf -> castle inside follows wizard
fqpgb meplmdxb lyjfxd zpo acxxd -> draws imagines golden cat queen

Now, decrypt the following text: vyjjygb fqpgb zkpbxb",follows draws chases
