id,prompt,answer
text_subst_caesar_shift_it003_0011,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

atjkx tkgx igyzrk osgmotky bgrrke juux -> under near castle imagines valley door
cutjkxrgtj ingyky cgzinky atjkx -> wonderland chases watches under
wakkt vgrgik jxgcy jxgcy -> queen palace draws draws
vxotikyy wakkt hoxj igyzrk -> princess queen bird castle
coyk atjkx murjkt sgmoigr jxgcy -> wise under golden magical draws
cofgxj seyzkxouay jxkgsy sgmoigr igyzrk coyk -> wizard mysterious dreams magical castle wise
yzajktz groik wakkt wakkt sgmoigr bgrrke -> student alice queen queen magical valley
bgrrke juux juux cofgxj coyk gtioktz -> valley door door wizard wise ancient
jxkgsy suatzgot yzajktz -> dreams mountain student

Now, decrypt the following text: wakkt joyiubkxy lurrucy vxotikyy",queen discovers follows princess
text_subst_caesar_shift_it003_0012,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

nrbbk yfoa obxap -> queen bird reads
fjxdfkbp pqrabkq jlrkqxfk nrbbk -> imagines student mountain queen
xkzfbkq fkpfab zxpqib tlkaboixka -> ancient inside castle wonderland
jvpqboflrp tfwxoa tlkaboixka nrbbk sxiibv -> mysterious wizard wonderland queen valley
jfoolo yfoa yfoa jxdfzxi nrbbk zexpbp -> mirror bird bird magical queen chases
kbxo exqqbo cliiltp -> near hatter follows
zxq zxpqib aobxjp dliabk jlrpb zexpbp -> cat castle dreams golden mouse chases
rkabo aoxtp jlrpb mofkzbpp jxdfzxi -> under draws mouse princess magical
xkzfbkq dliabk txqzebp zobxqbp jxdfzxi tfwxoa -> ancient golden watches creates magical wizard

Now, decrypt the following text: aoxtp pqrabkq txqzebp tfpb",draws student watches wise
text_subst_caesar_shift_it003_0013,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

zdnnw mxxa vxdwcjrw fxwmnaujwm -> queen door mountain wonderland
vraaxa manjvb qjccna kxxt -> mirror dreams hatter book
kram vhbcnarxdb bnlanc jurln majfb -> bird mysterious secret alice draws
qjccna vxdbn majpxw yarwlnbb vjprlju -> hatter mouse dragon princess magical
oxuuxfb vxdbn jurln ejuunh ljbcun -> follows mouse alice valley castle
zdnnw lanjcnb anjmb -> queen creates reads
kxxt dwmna fxwmnaujwm vraaxa -> book under wonderland mirror
vjprlju anjmb bnlanc vraaxa frbn mxxa -> magical reads secret mirror wise door
mrblxenab fxwmnaujwm fjclqnb ejuunh -> discovers wonderland watches valley
oxuuxfb majpxw yarwlnbb frbn dwmna -> follows dragon princess wise under

Now, decrypt the following text: bcdmnwc fjclqnb yjujln",student watches palace
text_subst_caesar_shift_it003_0014,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

uyrafcq tyjjcw kmslrygl bpcykq bpcykq -> watches valley mountain dreams dreams
ugxypb yjgac kgppmp ayr -> wizard alice mirror cat
ayqrjc yjgac ugxypb npglacqq ayr -> castle alice wizard princess cat
ayqrjc tyjjcw fyrrcp kgppmp kgppmp -> castle valley hatter mirror mirror
bpcykq umlbcpjylb nyjyac slbcp kgppmp -> dreams wonderland palace under mirror
npglacqq emjbcl lcyp dmjjmuq kmslrygl bpyuq -> princess golden near follows mountain draws
bpyuq bpyuq osccl ugqc -> draws draws queen wise
bmmp bpcykq slbcp afyqcq uyrafcq -> door dreams under chases watches

Now, decrypt the following text: kgppmp umlbcpjylb apcyrcq ylagclr",mirror wonderland creates ancient
text_subst_caesar_shift_it003_0015,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

ltqijs ltqijs ktqqtbx -> golden golden follows
ktqqtbx hfxyqj hmfxjx fqnhj btsijwqfsi -> follows castle chases alice wonderland
ittw uwnshjxx hfxyqj afqqjd -> door princess castle valley
bnefwi hfy zsijw ittw hfxyqj -> wizard cat under door castle
iwfbx afqqjd rnwwtw xyzijsy fshnjsy -> draws valley mirror student ancient
btsijwqfsi rtzxj rtzsyfns sjfw ufqfhj inxhtajwx -> wonderland mouse mountain near palace discovers
rdxyjwntzx vzjjs hmfxjx bnefwi rtzxj hfy -> mysterious queen chases wizard mouse cat
hwjfyjx mfyyjw gnwi gnwi -> creates hatter bird bird
hfxyqj rnwwtw wjfix -> castle mirror reads

Now, decrypt the following text: bnxj xjhwjy",wise secret
text_subst_caesar_shift_it003_0016,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

jvfr tbyqra jvmneq frperg arne cnynpr -> wise golden wizard secret near palace
qentba napvrag png jvmneq sbyybjf pnfgyr -> dragon ancient cat wizard follows castle
cnynpr vzntvarf frperg -> palace imagines secret
tbyqra cevaprff sbyybjf frperg -> golden princess follows secret
qernzf dhrra zbhagnva obbx cnynpr -> dreams queen mountain book palace
haqre perngrf frperg napvrag fghqrag -> under creates secret ancient student
cnynpr png sbyybjf -> palace cat follows
dhrra zbhagnva fghqrag zlfgrevbhf qenjf -> queen mountain student mysterious draws
nyvpr oveq haqre jbaqreynaq perngrf sbyybjf -> alice bird under wonderland creates follows
sbyybjf zbhfr napvrag tbyqra -> follows mouse ancient golden

Now, decrypt the following text: jngpurf sbyybjf inyyrl qvfpbiref",watches follows valley discovers
text_subst_caesar_shift_it003_0017,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

hlenspd sleepc tydtop htdp fyopc txlrtypd -> watches hatter inside wise under imagines
hlenspd lyntpye lwtnp ncplepd dpncpe -> watches ancient alice creates secret
alwlnp otdnzgpcd nsldpd otdnzgpcd -> palace discovers chases discovers
yplc oclrzy htdp txlrtypd -> near dragon wise imagines
dpncpe oclhd actynpdd sleepc -> secret draws princess hatter
fyopc defopye sleepc -> under student hatter
lwtnp xzfdp ocplxd nle nsldpd cplod -> alice mouse dreams cat chases reads
sleepc xzfdp txlrtypd nsldpd -> hatter mouse imagines chases
ncplepd yplc hzyopcwlyo -> creates near wonderland
oclhd rzwopy alwlnp -> draws golden palace

Now, decrypt the following text: ozzc bfppy ocplxd xzfyelty",door queen dreams mountain
text_subst_caesar_shift_it003_0018,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

vdastc fjttc sgplh ctpg sddg egxcrthh -> golden queen draws near door princess
xchxst bdjcipxc bdjcipxc -> inside mountain mountain
egxcrthh egxcrthh xbpvxcth rgtpith -> princess princess imagines creates
lxht pcrxtci bpvxrpa rphiat rphiat rgtpith -> wise ancient magical castle castle creates
sgtpbh sgtpbh egxcrthh qddz wpiitg -> dreams dreams princess book hatter
lxht bxggdg bpvxrpa -> wise mirror magical
bpvxrpa bxggdg sgtpbh bdjcipxc paxrt lxopgs -> magical mirror dreams mountain alice wizard
pcrxtci udaadlh xbpvxcth -> ancient follows imagines
fjttc qxgs lxht ctpg ctpg -> queen bird wise near near

Now, decrypt the following text: rwphth sgtpbh htrgti bdjht",chases dreams secret mouse
text_subst_caesar_shift_it003_0019,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

zmila uwcvbiqv amkzmb xzqvkmaa -> reads mountain secret princess
uwcam xzqvkmaa zmila kpiama qvaqlm lwwz -> mouse princess reads chases inside door
eibkpma eqam amkzmb ewvlmztivl -> watches wise secret wonderland
lziowv itqkm xzqvkmaa lziea eqam ewvlmztivl -> dragon alice princess draws wise wonderland
ivkqmvb uwcam lziea -> ancient mouse draws
uioqkit vmiz eqam uwcam -> magical near wise mouse
eqhizl ugabmzqwca qvaqlm -> wizard mysterious inside
vmiz itqkm nwttwea kzmibma -> near alice follows creates
kiabtm lzmiua dittmg -> castle dreams valley

Now, decrypt the following text: pibbmz lzmiua abclmvb",hatter dreams student
text_subst_caesar_shift_it003_0020,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

oclrzy qzwwzhd cplod sleepc yplc nle -> dragon follows reads hatter near cat
defopye xzfdp cplod txlrtypd rzwopy oclhd -> student mouse reads imagines golden draws
qzwwzhd xzfyelty lyntpye xjdepctzfd -> follows mountain ancient mysterious
sleepc sleepc hlenspd qzwwzhd txlrtypd lyntpye -> hatter hatter watches follows imagines ancient
cplod yplc yplc xtcczc -> reads near near mirror
yplc nldewp bfppy tydtop -> near castle queen inside
ozzc nle xtcczc ocplxd alwlnp mtco -> door cat mirror dreams palace bird
xzfdp xzfyelty alwlnp bfppy yplc htklco -> mouse mountain palace queen near wizard
lwtnp mtco nle yplc sleepc -> alice bird cat near hatter

Now, decrypt the following text: txlrtypd htdp txlrtypd",imagines wise imagines
text_subst_caesar_shift_it003_0021,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

johzlz hspjl kyhdz kylhtz hujplua dhajolz -> chases alice draws dreams ancient watches
kyhdz hspjl wypujlzz wypujlzz wypujlzz -> draws alice princess princess princess
ivvr kvvy dhajolz dpghyk kyhnvu kyhnvu -> book door watches wizard dragon dragon
ivvr tfzalypvbz nvsklu mvssvdz jylhalz -> book mysterious golden follows creates
johzlz puzpkl tpyyvy -> chases inside mirror
dhajolz dpghyk ivvr -> watches wizard book
thnpjhs dhajolz zabklua kyhnvu tvbuahpu -> magical watches student dragon mountain
chsslf johzlz hujplua -> valley chases ancient
wypujlzz dpzl dpzl -> princess wise wise
tvbzl zabklua puzpkl chsslf kvvy dpzl -> mouse student inside valley door wise

Now, decrypt the following text: jylhalz kpzjvclyz ipyk bukly",creates discovers bird under
text_subst_caesar_shift_it003_0022,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

rzwopy lyntpye tydtop -> golden ancient inside
rzwopy dpncpe mzzv glwwpj -> golden secret book valley
ocplxd hlenspd dpncpe lyntpye -> dreams watches secret ancient
xlrtnlw fyopc cplod -> magical under reads
glwwpj xzfdp ocplxd -> valley mouse dreams
xzfyelty ncplepd txlrtypd alwlnp -> mountain creates imagines palace
ocplxd bfppy ocplxd cplod nsldpd xzfyelty -> dreams queen dreams reads chases mountain
fyopc nldewp nle sleepc nsldpd nle -> under castle cat hatter chases cat
rzwopy xtcczc glwwpj oclrzy -> golden mirror valley dragon
mzzv actynpdd htklco xjdepctzfd -> book princess wizard mysterious

Now, decrypt the following text: lyntpye oclrzy hzyopcwlyo",ancient dragon wonderland
text_subst_caesar_shift_it003_0023,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

qjccna yjujln rvjprwnb vxdbn dwmna frbn -> hatter palace imagines mouse under wise
vxdbn vxdbn lqjbnb rvjprwnb vhbcnarxdb rwbrmn -> mouse mouse chases imagines mysterious inside
bcdmnwc majpxw frijam bnlanc -> student dragon wizard secret
kram vraaxa pxumnw rwbrmn fjclqnb -> bird mirror golden inside watches
ljc frijam majfb -> cat wizard draws
mrblxenab yjujln mrblxenab vxdwcjrw qjccna mrblxenab -> discovers palace discovers mountain hatter discovers
fjclqnb rvjprwnb wnja yjujln vxdwcjrw -> watches imagines near palace mountain
vhbcnarxdb fjclqnb frijam ejuunh -> mysterious watches wizard valley
majpxw rwbrmn majfb -> dragon inside draws

Now, decrypt the following text: manjvb majpxw",dreams dragon
text_subst_caesar_shift_it003_0024,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

xluqm vclx puffys vclx -> draws bird valley bird
vclx aifxyh jlchwymm guacwuf qctulx -> bird golden princess magical wizard
chmcxy xlyugm koyyh xiil mnoxyhn -> inside dreams queen door student
jlchwymm mnoxyhn wbumym ufcwy -> princess student chases alice
wlyunym puffys qihxylfuhx -> creates valley wonderland
jlchwymm koyyh qunwbym cguachym xlyugm ohxyl -> princess queen watches imagines dreams under
qunwbym hyul xluqm hyul jufuwy -> watches near draws near palace
ufcwy cguachym wbumym qihxylfuhx -> alice imagines chases wonderland

Now, decrypt the following text: xlyugm ziffiqm wlyunym wbumym",dreams follows creates chases
text_subst_caesar_shift_it003_0025,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

dhajolz ohaaly ipyk -> watches hatter bird
chsslf dhajolz ohaaly nvsklu tfzalypvbz -> valley watches hatter golden mysterious
ohaaly tpyyvy dpzl kpzjvclyz dhajolz kylhtz -> hatter mirror wise discovers watches dreams
ohaaly mvssvdz pthnpulz whshjl kyhnvu -> hatter follows imagines palace dragon
jylhalz ipyk dhajolz nvsklu ohaaly kvvy -> creates bird watches golden hatter door
hspjl kpzjvclyz kpzjvclyz ivvr -> alice discovers discovers book
chsslf ivvr tvbzl kyhdz hujplua -> valley book mouse draws ancient
tvbuahpu kvvy hujplua -> mountain door ancient
bukly chsslf dpghyk johzlz bukly kvvy -> under valley wizard chases under door

Now, decrypt the following text: kyhdz kylhtz ulhy thnpjhs",draws dreams near magical
text_subst_caesar_shift_it003_0026,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

zbhfr nyvpr ernqf qvfpbiref haqre -> mouse alice reads discovers under
fghqrag jvmneq oveq cevaprff -> student wizard bird princess
zlfgrevbhf zbhagnva vafvqr inyyrl napvrag inyyrl -> mysterious mountain inside valley ancient valley
qbbe jvmneq napvrag -> door wizard ancient
obbx obbx zlfgrevbhf oveq -> book book mysterious bird
qbbe inyyrl zbhagnva jbaqreynaq nyvpr -> door valley mountain wonderland alice
pnfgyr qentba zbhfr zveebe -> castle dragon mouse mirror
zbhfr qentba napvrag frperg cevaprff -> mouse dragon ancient secret princess
obbx zntvpny qernzf png -> book magical dreams cat
qentba oveq nyvpr -> dragon bird alice

Now, decrypt the following text: zbhagnva obbx",mountain book
text_subst_caesar_shift_it003_0027,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

cqwysqb sqj cekdjqyd qdsyudj cekdjqyd -> magical cat mountain ancient mountain
thuqci teeh gkuud fqbqsu ydiytu -> dreams door queen palace inside
huqti duqh mqjsxui mqjsxui thuqci -> reads near watches watches dreams
mypqht huqti ijktudj -> wizard reads student
vebbemi medtuhbqdt mypqht thuqci mqjsxui fhydsuii -> follows wonderland wizard dreams watches princess
vebbemi thqwed mypqht cqwysqb fqbqsu cekdjqyd -> follows dragon wizard magical palace mountain
sqijbu thqmi reea ycqwydui ryht -> castle draws book imagines bird
ryht coijuhyeki cekdjqyd qbysu -> bird mysterious mountain alice
ydiytu kdtuh medtuhbqdt ryht cekdjqyd gkuud -> inside under wonderland bird mountain queen
sxqiui fqbqsu thqmi duqh duqh gkuud -> chases palace draws near near queen

Now, decrypt the following text: vebbemi gkuud webtud qdsyudj",follows queen golden ancient
text_subst_caesar_shift_it003_0028,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

rdbqds oqhmbdrr rdbqds mdzq lzfhbzk ahqc -> secret princess secret near magical bird
vnmcdqkzmc ozkzbd vhrd -> wonderland palace wise
vhrd hlzfhmdr hlzfhmdr -> wise imagines imagines
chrbnudqr oqhmbdrr cqzvr vzsbgdr cqzfnm tmcdq -> discovers princess draws watches dragon under
vnmcdqkzmc cnnq cqzfnm -> wonderland door dragon
fnkcdm zmbhdms oqhmbdrr hlzfhmdr -> golden ancient princess imagines
lxrsdqhntr annj lntrd -> mysterious book mouse
hlzfhmdr enkknvr chrbnudqr -> imagines follows discovers
qdzcr cqdzlr lntrd vzsbgdr -> reads dreams mouse watches

Now, decrypt the following text: lntmszhm hmrhcd",mountain inside
text_subst_caesar_shift_it003_0029,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

vzjjs bnefwi btsijwqfsi rtzsyfns btsijwqfsi hwjfyjx -> queen wizard wonderland mountain wonderland creates
gnwi nrflnsjx hfxyqj rnwwtw xyzijsy -> bird imagines castle mirror student
afqqjd iwfbx hwjfyjx nsxnij btsijwqfsi -> valley draws creates inside wonderland
ktqqtbx inxhtajwx hmfxjx fqnhj -> follows discovers chases alice
iwflts hwjfyjx bnxj rtzxj inxhtajwx ittw -> dragon creates wise mouse discovers door
iwflts iwflts bnxj -> dragon dragon wise
hmfxjx hfy mfyyjw rtzsyfns gnwi hwjfyjx -> chases cat hatter mountain bird creates
ktqqtbx rdxyjwntzx zsijw iwjfrx rnwwtw nrflnsjx -> follows mysterious under dreams mirror imagines
inxhtajwx rdxyjwntzx mfyyjw -> discovers mysterious hatter

Now, decrypt the following text: gnwi rflnhfq",bird magical
text_subst_caesar_shift_it003_0030,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

haqre qernzf tbyqra -> under dreams golden
zbhfr ernqf haqre -> mouse reads under
oveq png punfrf jngpurf pnfgyr ernqf -> bird cat chases watches castle reads
frperg sbyybjf png haqre -> secret follows cat under
cnynpr qvfpbiref zveebe -> palace discovers mirror
arne frperg zbhagnva inyyrl zveebe frperg -> near secret mountain valley mirror secret
jngpurf obbx pnfgyr punfrf -> watches book castle chases
qenjf oveq unggre -> draws bird hatter
cnynpr pnfgyr jbaqreynaq qentba -> palace castle wonderland dragon

Now, decrypt the following text: tbyqra punfrf",golden chases
text_subst_caesar_shift_it003_0031,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

jnxxg whhk whhk fhnlx -> queen door door mouse
vtm vatlxl wblvhoxkl fhnlx pblx -> cat chases discovers mouse wise
gxtk fhngmtbg lxvkxm -> near mountain secret
ngwxk yheehpl ngwxk wktzhg -> under follows under dragon
phgwxketgw ikbgvxll jnxxg -> wonderland princess queen
lxvkxm pbstkw lxvkxm vtlmex -> secret wizard secret castle
ubkw uhhd uhhd -> bird book book
frlmxkbhnl tebvx vtlmex lmnwxgm ubkw wktzhg -> mysterious alice castle student bird dragon
kxtwl frlmxkbhnl kxtwl frlmxkbhnl whhk -> reads mysterious reads mysterious door

Now, decrypt the following text: bglbwx lxvkxm fhnlx vtm",inside secret mouse cat
text_subst_caesar_shift_it003_0032,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

kvgvxz rjiyzmgviy htnozmdjpn hdmmjm rduvmy xvo -> palace wonderland mysterious mirror wizard cat
hvbdxvg nopyzio ymvrn hjpiovdi kvgvxz ymvrn -> magical student draws mountain palace draws
hvbdxvg piyzm xvnogz izvm nopyzio -> magical under castle near student
hjpiovdi kvgvxz rduvmy hjpnz -> mountain palace wizard mouse
ajggjrn ajggjrn ymvrn vixdzio -> follows follows draws ancient
xmzvozn nzxmzo izvm -> creates secret near
izvm qvggzt rdnz bjgyzi bjgyzi -> near valley wise golden golden
ymvrn ydnxjqzmn rdnz nzxmzo mzvyn -> draws discovers wise secret reads
ydnxjqzmn xmzvozn htnozmdjpn nopyzio -> discovers creates mysterious student

Now, decrypt the following text: cvoozm xcvnzn qvggzt",hatter chases valley
text_subst_caesar_shift_it003_0033,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

mfvwj hjafuwkk eqklwjagmk esyausd vjsygf tggc -> under princess mysterious magical dragon book
ogfvwjdsfv tajv tggc -> wonderland bird book
uskldw aesyafwk aesyafwk -> castle imagines imagines
egmflsaf imwwf imwwf -> mountain queen queen
sdauw ygdvwf afkavw afkavw hjafuwkk sdauw -> alice golden inside inside princess alice
aesyafwk jwsvk afkavw -> imagines reads inside
tggc osluzwk ygdvwf sdauw -> book watches golden alice
sdauw egmkw mfvwj hsdsuw -> alice mouse under palace
hsdsuw sdauw zsllwj hsdsuw aesyafwk afkavw -> palace alice hatter palace imagines inside

Now, decrypt the following text: tajv nsddwq osluzwk",bird valley watches
